start_time,bat_landing_to_food,habit,rat_period_start,rat_period_end,seconds_after_rat_arrival,risk,reward,month_x,sunset_time,hours_after_sunset,season,season_label,time,month_y,bat_landing_number,food_availability,rat_minutes,rat_arrival_number,period_end,rat_present_at_landing,log_rat_minutes,log_rat_arrival_number,log_food_availability,hour_sin,hour_cos,rat_minutes_x_food,rat_minutes_x_hours
2017-12-28 03:58:00,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,107,0,1,0,2017-12-27 16:43:00,11.26277778,0,winter,2017-12-28 03:43:00,0,5,0.971774194,16.01666667,1,2017-12-28 04:13:00,1,2.8341932561384513,0.6931471805599453,0.6789337435389287,0.19180829894723,-0.9814324105382755,15.564583343805912,180.39215748054258
2017-12-28 04:02:00,2.0,fast,2017-12-28 03:56:00,2017-12-28 04:13:00,358,0,1,0,2017-12-27 16:43:00,11.3325,0,winter,2017-12-28 03:43:00,0,5,0.971774194,16.01666667,1,2017-12-28 04:13:00,1,2.8341932561384513,0.6931471805599453,0.6789337435389287,0.17386302525507163,-0.9847698454203166,15.564583343805912,181.508875037775
2017-12-28 04:11:00,1.0,unknown,2017-12-28 03:56:00,2017-12-28 04:13:00,852,0,0,0,2017-12-27 16:43:00,11.46972222,0,winter,2017-12-28 03:43:00,0,5,0.971774194,16.01666667,1,2017-12-28 04:13:00,1,2.8341932561384513,0.6931471805599453,0.6789337435389287,0.13838089950404164,-0.990379082297507,15.564583343805912,183.7067175952324
2017-12-28 19:36:00,1.0,fast,2017-12-28 19:35:00,2017-12-28 19:46:00,14,0,1,0,2017-12-28 16:44:00,2.868888889,0,winter,2017-12-28 19:14:00,0,23,3.543859649,8.1,1,2017-12-28 19:44:00,1,2.2082744135228043,0.6931471805599453,1.5137767938379605,0.6824237289802144,0.7309568072907857,28.705263156899996,23.238000000899998
2017-12-28 19:36:00,2.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,40,1,0,0,2017-12-28 16:44:00,2.876111111,0,winter,2017-12-28 19:14:00,0,23,3.543859649,8.1,1,2017-12-28 19:44:00,1,2.2082744135228043,0.6931471805599453,1.5137767938379605,0.6838045819299228,0.7296651929012672,28.705263156899996,23.2964999991
2017-12-28 19:37:00,26.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,68,1,0,0,2017-12-28 16:44:00,2.883888889,0,winter,2017-12-28 19:14:00,0,23,3.543859649,8.1,1,2017-12-28 19:44:00,1,2.2082744135228043,0.6931471805599453,1.5137767938379605,0.6852889203633306,0.7282713063325101,28.705263156899996,23.3595000009
2017-12-28 19:44:00,5.0,rat_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,521,1,0,0,2017-12-28 16:44:00,3.009722222,0,winter,2017-12-28 19:44:00,0,23,3.07696661,2.5,1,2017-12-28 20:14:00,1,1.252762968495368,0.6931471805599453,1.4053532339581047,0.7089042677081218,0.7053047137409557,7.692416525,7.524305555000001
2017-12-28 19:45:00,15.0,pick_and_others,2017-12-28 19:35:00,2017-12-28 19:46:00,564,1,1,0,2017-12-28 16:44:00,3.021666667,0,winter,2017-12-28 19:44:00,0,23,3.07696661,2.5,1,2017-12-28 20:14:00,1,1.252762968495368,0.6931471805599453,1.4053532339581047,0.7111063200991444,0.703084491021565,7.692416525,7.5541666675
2017-12-28 19:46:00,24.0,rat,2017-12-28 19:35:00,2017-12-28 19:46:00,607,1,0,0,2017-12-28 16:44:00,3.033611111,0,winter,2017-12-28 19:44:00,0,23,3.07696661,2.5,1,2017-12-28 20:14:00,1,1.252762968495368,0.6931471805599453,1.4053532339581047,0.7133014188078204,0.7008573934308965,7.692416525,7.584027777499999
2017-12-30 18:37:00,16.0,rat,2017-12-30 18:35:00,2017-12-30 18:38:00,108,1,0,0,2017-12-30 16:45:00,1.870833333,0,winter,2017-12-30 18:15:00,0,36,4.0,3.283333333,1,2017-12-30 18:45:00,1,1.4547315225952981,0.6931471805599453,1.6094379124341003,0.47043442961664805,0.8824349536545224,13.133333332,6.142569442726389
2017-12-30 19:51:00,4.0,fast,2017-12-30 19:50:00,2017-12-30 19:55:00,41,0,1,0,2017-12-30 16:45:00,3.1075,0,winter,2017-12-30 19:45:00,0,37,3.067911715,5.0,1,2017-12-30 20:15:00,1,1.791759469228055,0.6931471805599453,1.403129775640097,0.7267245529200023,0.6869289804508344,15.339558575000002,15.5375
2017-12-30 19:51:00,0.074015603,fast,2017-12-30 19:50:00,2017-12-30 19:55:00,17,0,1,0,2017-12-30 16:45:00,3.100833333,0,winter,2017-12-30 19:45:00,0,37,3.067911715,5.0,1,2017-12-30 20:15:00,1,1.791759469228055,0.6931471805599453,1.403129775640097,0.7255245293604974,0.688196307238152,15.339558575000002,15.504166665000001
2017-12-30 19:52:00,10.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,111,1,0,0,2017-12-30 16:45:00,3.126944444,0,winter,2017-12-30 19:45:00,0,37,3.067911715,5.0,1,2017-12-30 20:15:00,1,1.791759469228055,0.6931471805599453,1.403129775640097,0.7302119636814953,0.683220673059894,15.339558575000002,15.634722219999999
2017-12-30 19:54:00,24.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,215,1,0,0,2017-12-30 16:45:00,3.155833333,0,winter,2017-12-30 19:45:00,0,37,3.067911715,5.0,1,2017-12-30 20:15:00,1,1.791759469228055,0.6931471805599453,1.403129775640097,0.7353582921181037,0.6776785242378172,15.339558575000002,15.779166665
2017-12-30 19:54:00,15.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,194,1,0,0,2017-12-30 16:45:00,3.15,0,winter,2017-12-30 19:45:00,0,37,3.067911715,5.0,1,2017-12-30 20:15:00,1,1.791759469228055,0.6931471805599453,1.403129775640097,0.7343225094356854,0.6788007455329419,15.339558575000002,15.75
2017-12-30 19:54:00,13.0,rat,2017-12-30 19:50:00,2017-12-30 19:55:00,253,1,0,0,2017-12-30 16:45:00,3.166388889,0,winter,2017-12-30 19:45:00,0,37,3.067911715,5.0,1,2017-12-30 20:15:00,1,1.791759469228055,0.6931471805599453,1.403129775640097,0.7372282045739552,0.6756438221286882,15.339558575000002,15.831944445
2018-01-01 01:52:00,2.0,fast,2018-01-01 01:50:00,2018-01-01 01:55:00,115,0,1,1,2017-12-31 16:46:00,9.108333333,0,winter,2018-01-01 01:46:00,1,18,1.92688172,4.933333333,1,2018-01-01 02:16:00,1,1.78058616857375,0.6931471805599453,1.073937596917159,0.6867704174652819,-0.7268744002195718,9.505949818024373,44.93444443976389
2018-01-10 04:12:00,1.0,rat,2018-01-10 04:07:00,2018-01-10 04:15:00,306,1,0,1,2018-01-09 16:53:00,11.32222222,0,winter,2018-01-10 03:53:00,1,18,2.851612903,8.566666667,1,2018-01-10 04:23:00,1,2.2582848341323087,0.6931471805599453,1.348491996414729,0.17651212916138062,-0.984298465029239,24.4288172033172,96.99370368844075
2018-01-10 23:34:00,4.0,unknown,2018-01-10 23:32:00,2018-01-10 23:34:00,113,0,0,1,2018-01-10 16:54:00,6.673888889,0,winter,2018-01-10 23:24:00,1,38,2.0,2.05,2,2018-01-10 23:54:00,1,1.1151415906193203,1.0986122886681098,1.0986122886681098,0.9844776634999309,-0.1755099144484911,4.1,13.681472222449997
2018-01-27 23:44:00,0.049410419,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,12,0,1,1,2018-01-27 17:09:00,6.591111111,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9880497054287403,-0.15413558837004357,15.512499999149998,40.09592592305296
2018-01-27 23:44:00,1.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,14,0,1,1,2018-01-27 17:09:00,6.591666667,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9880272768476763,-0.15427929285865052,15.512499999149998,40.09930555538611
2018-01-27 23:45:00,6.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,49,1,0,1,2018-01-27 17:09:00,6.601388889,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9876313941228607,-0.1567935883349012,15.512499999149998,40.15844907254954
2018-01-27 23:45:00,3.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,68,0,1,1,2018-01-27 17:09:00,6.606666667,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9874138067371095,-0.15815806734065144,15.512499999149998,40.19055555538111
2018-01-27 23:45:00,8.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,84,1,0,1,2018-01-27 17:09:00,6.611111111,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9872291131220081,-0.15930686803880503,15.512499999149998,40.21759258971296
2018-01-27 23:46:00,31.0,rat,2018-01-27 23:44:00,2018-01-27 23:50:00,122,1,0,1,2018-01-27 17:09:00,6.621666667,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.986785109484154,-0.16203440282960355,15.512499999149998,40.28180555537611
2018-01-27 23:47:00,0.010695699,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,186,0,1,1,2018-01-27 17:09:00,6.639444444,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9860202821919302,-0.16662533752747954,15.512499999149998,40.38995369878685
2018-01-27 23:48:00,2.0,fast,2018-01-27 23:44:00,2018-01-27 23:50:00,231,0,1,1,2018-01-27 17:09:00,6.651944444,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9854697232806957,-0.1698511833843648,15.512499999149998,40.465995365449345
2018-01-27 23:48:00,9.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,253,0,1,1,2018-01-27 17:09:00,6.658055556,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9851967197512304,-0.17142760393651774,15.512499999149998,40.50317129678064
2018-01-27 23:48:00,1.0,gaze,2018-01-27 23:44:00,2018-01-27 23:50:00,246,0,0,1,2018-01-27 17:09:00,6.656111111,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9852838580922786,-0.17092606291257798,15.512499999149998,40.491342589697965
2018-01-27 23:50:00,6.0,pick,2018-01-27 23:44:00,2018-01-27 23:50:00,355,0,1,1,2018-01-27 17:09:00,6.686388889,0,winter,2018-01-27 23:39:00,1,64,2.55,6.083333333,1,2018-01-28 00:09:00,1,1.9577446066552573,0.6931471805599453,1.2669476034873244,0.9838980381907099,-0.1787306645331811,15.512499999149998,40.67553240585453
2018-01-28 04:20:00,11.0,pick,2018-01-28 04:08:00,2018-01-28 04:20:00,742,0,1,1,2018-01-27 17:09:00,11.1975,0,winter,2018-01-28 04:09:00,1,3,1.0,11.98333333,1,2018-01-28 04:39:00,1,2.5636664833919083,0.6931471805599453,0.6931471805599453,0.20855184234829496,-0.978011313356411,11.98333333,134.183374962675
2018-01-28 19:56:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,9,0,1,1,2018-01-28 17:10:00,2.770833333,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6634366377137155,0.7482324690489716,55.1889785012,38.514583328700006
2018-01-28 19:58:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,162,1,0,1,2018-01-28 17:10:00,2.813333333,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6717205892583429,0.7408045963453687,55.1889785012,39.105333328700006
2018-01-28 20:03:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,456,1,0,1,2018-01-28 17:10:00,2.895,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6874044733952326,0.7262748033328865,55.1889785012,40.240500000000004
2018-01-28 20:04:00,0.035319187,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,528,1,0,1,2018-01-28 17:10:00,2.915,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.691197799226716,0.7226656227773287,55.1889785012,40.5185
2018-01-28 20:05:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,589,0,1,1,2018-01-28 17:10:00,2.931944444,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6943967651273721,0.7195923377723258,55.1889785012,40.7540277716
2018-01-28 20:05:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,583,1,0,1,2018-01-28 17:10:00,2.930277778,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6940827177721531,0.7198952568881265,55.1889785012,40.7308611142
2018-01-28 20:05:00,0.034803066,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,569,0,1,1,2018-01-28 17:10:00,2.926388889,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6933494265077617,0.7206015353587293,55.1889785012,40.6768055571
2018-01-28 20:05:00,7.0,pick_rat,2018-01-28 19:56:00,2018-01-28 20:10:00,545,1,1,1,2018-01-28 17:10:00,2.919722222,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6920906841133018,0.7218105603020656,55.1889785012,40.5841388858
2018-01-28 20:05:00,1.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,534,1,0,1,2018-01-28 17:10:00,2.916666667,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6915130558453074,0.7223639619994098,55.1889785012,40.5416666713
2018-01-28 20:05:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,551,0,1,1,2018-01-28 17:10:00,2.921388889,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6924055675554467,0.7215085100109491,55.1889785012,40.607305557100005
2018-01-28 20:06:00,2.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,627,0,1,1,2018-01-28 17:10:00,2.9425,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6963826600680831,0.7176706701241876,55.1889785012,40.90075
2018-01-28 20:06:00,1.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,631,0,1,1,2018-01-28 17:10:00,2.943611111,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6965913925173732,0.7174680702795818,55.1889785012,40.9161944429
2018-01-28 20:06:00,4.0,fast,2018-01-28 19:56:00,2018-01-28 20:10:00,642,0,1,1,2018-01-28 17:10:00,2.946666667,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.6971651029171269,0.7169106075896436,55.1889785012,40.9586666713
2018-01-28 20:08:00,4.0,pick,2018-01-28 19:56:00,2018-01-28 20:10:00,720,0,1,1,2018-01-28 17:10:00,2.968333333,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.7012204117243712,0.712944551968176,55.1889785012,41.2598333287
2018-01-28 20:09:00,3.0,rat,2018-01-28 19:56:00,2018-01-28 20:10:00,824,1,0,1,2018-01-28 17:10:00,2.997222222,0,winter,2018-01-28 19:40:00,1,40,3.970430108,13.9,1,2018-01-28 20:10:00,1,2.7013612129514133,0.6931471805599453,1.603506377209165,0.7065923716518255,0.7076208167680261,55.1889785012,41.6613888858
2018-01-29 01:32:00,22.0,pick,2018-01-29 01:29:00,2018-01-29 01:33:00,225,0,1,1,2018-01-28 17:10:00,8.381666667,0,winter,2018-01-29 01:10:00,1,51,1.609375,4.45,1,2018-01-29 01:40:00,1,1.6956156086751528,0.6931471805599453,0.9591107290570833,0.8118288316578298,-0.5838954941503514,7.16171875,37.29841666815
2018-01-31 19:44:00,3.0,rat,2018-01-31 19:41:00,2018-01-31 19:45:00,195,1,0,1,2018-01-31 17:13:00,2.522777778,0,winter,2018-01-31 19:43:00,1,80,3.214285714,2.25,1,2018-01-31 20:13:00,1,1.1786549963416462,0.6931471805599453,1.4384801142226642,0.6134815085207231,0.7897090848553902,7.232142856499999,5.6762500005
2018-01-31 22:23:00,1.0,fast,2018-01-31 22:20:00,2018-01-31 22:24:00,168,0,1,1,2018-01-31 17:13:00,5.168333333,0,winter,2018-01-31 22:13:00,1,80,2.0,4.466666667,1,2018-01-31 22:43:00,1,1.6986690462230187,0.6931471805599453,1.0986122886681098,0.9763903537589708,0.2160136039383445,8.933333334,23.08522222245611
2018-02-02 00:43:00,2.0,fast,2018-02-02 00:40:00,2018-02-02 00:44:00,184,0,1,2,2018-02-01 17:14:00,7.489722222,0,winter,2018-02-02 00:14:00,2,57,1.524590164,3.683333333,1,2018-02-02 00:44:00,1,1.5440101070404708,0.6931471805599453,0.9260787382662918,0.9249058792787741,-0.3801961526311882,5.6155737702251365,27.58714351520343
2018-02-02 00:44:00,1.0,rat,2018-02-02 00:40:00,2018-02-02 00:44:00,239,1,0,2,2018-02-01 17:14:00,7.505,0,winter,2018-02-02 00:44:00,2,60,1.03198484,0.466666667,1,2018-02-02 01:14:00,1,0.38299225248337854,0.6931471805599453,0.7090130690584836,0.9233778096915742,-0.3838924596409664,0.48159292567732825,3.502333335835
2018-02-02 18:30:00,4.0,rat,2018-02-02 18:30:00,2018-02-02 18:30:00,3,1,0,2,2018-02-02 17:15:00,1.260555556,0,winter,2018-02-02 18:15:00,2,46,4.0,0.133333333,1,2018-02-02 18:45:00,1,0.12516314265988837,0.6931471805599453,1.6094379124341003,0.3240550174193054,0.9460382369044994,0.533333332,0.16807407371314814
2018-02-03 17:51:00,29.0,rat,2018-02-03 17:51:00,2018-02-03 17:51:00,22,1,0,2,2018-02-03 17:16:00,0.592777778,0,winter,2018-02-03 17:46:00,2,34,3.949388209,0.666666667,1,2018-02-03 18:16:00,1,0.5108256239659907,0.6931471805599453,1.5992639748007995,0.15456669178328877,0.9879823570242384,2.6329254739831294,0.3951851855309259
2018-02-04 18:32:00,155.0,unknown,2018-02-04 18:32:00,2018-02-04 18:50:00,42,0,0,2,2018-02-04 17:17:00,1.265,0,winter,2018-02-04 18:17:00,2,39,4.0,2.3,17,2018-02-04 18:47:00,1,1.1939224684724346,2.8903717578961645,1.6094379124341003,0.3251555631713827,0.9456605414939872,9.2,2.9094999999999995
2018-02-04 18:33:00,3.0,bat_and_rat,2018-02-04 18:32:00,2018-02-04 18:50:00,77,1,0,2,2018-02-04 17:17:00,1.274722222,0,winter,2018-02-04 18:17:00,2,39,4.0,2.3,17,2018-02-04 18:47:00,1,1.1939224684724346,2.8903717578961645,1.6094379124341003,0.32756147040585215,0.9448298699266212,9.2,2.9318611106
2018-02-04 18:46:00,1.0,unknown,2018-02-04 18:32:00,2018-02-04 18:50:00,856,0,0,2,2018-02-04 17:17:00,1.491111111,0,winter,2018-02-04 18:17:00,2,39,4.0,2.3,17,2018-02-04 18:47:00,1,1.1939224684724346,2.8903717578961645,1.6094379124341003,0.38053243278536086,0.9247675749065031,9.2,3.4295555552999994
2018-02-04 18:47:00,1.0,unknown,2018-02-04 18:32:00,2018-02-04 18:50:00,933,0,0,2,2018-02-04 17:17:00,1.5125,0,winter,2018-02-04 18:47:00,2,83,3.933259177,0.733333333,3,2018-02-04 19:17:00,1,0.5500463367269643,1.3862943611198906,1.5959998602997936,0.38570476655283137,0.9226222591388232,2.884390061822247,1.1091666661625
2018-02-05 23:22:00,1.0,unknown,2018-02-05 23:21:00,2018-02-05 23:26:00,110,0,0,2,2018-02-05 17:18:00,6.081388889,0,winter,2018-02-05 23:18:00,2,104,1.466666667,1.3,8,2018-02-05 23:48:00,1,0.832909122935104,2.1972245773362196,0.9028677116771494,0.9997730025039253,-0.021305949035098012,1.9066666670999999,7.905805555700001
2018-02-05 23:22:00,1.0,unknown,2018-02-05 23:21:00,2018-02-05 23:26:00,77,0,0,2,2018-02-05 17:18:00,6.072222222,0,winter,2018-02-05 23:18:00,2,104,1.466666667,1.3,8,2018-02-05 23:48:00,1,0.832909122935104,2.1972245773362196,0.9028677116771494,0.9998212541321182,-0.01890660693192405,1.9066666670999999,7.8938888886
2018-02-05 23:25:00,6.0,unknown,2018-02-05 23:21:00,2018-02-05 23:26:00,253,0,0,2,2018-02-05 17:18:00,6.121111111,0,winter,2018-02-05 23:18:00,2,104,1.466666667,1.3,8,2018-02-05 23:48:00,1,0.832909122935104,2.1972245773362196,0.9028677116771494,0.9994973810602432,-0.031701502388922845,1.9066666670999999,7.957444444300001
2018-02-07 18:11:00,7.0,"94.0,305.0,239.0,416.0; 364.8,139.3,462.3,241.3",2018-02-07 18:11:00,2018-02-07 18:11:00,10,0,0,2,2018-02-07 17:19:00,0.8775,0,winter,2018-02-07 17:49:00,2,53,4.0,0.25,1,2018-02-07 18:19:00,1,0.22314355131420976,0.6931471805599453,1.6094379124341003,0.2277136153451538,0.9737281496323495,1.0,0.219375
2018-02-07 18:32:00,1.0,rat,2018-02-07 18:29:00,2018-02-07 18:44:00,166,1,0,2,2018-02-07 17:19:00,1.225277778,0,winter,2018-02-07 18:19:00,2,29,4.0,10.48333333,5,2018-02-07 18:49:00,1,2.440896708501282,1.791759469228055,1.6094379124341003,0.3153039950894621,0.9489907221256826,41.93333332,12.844995368615741
2018-02-07 22:58:00,14.0,pick,2018-02-07 22:53:00,2018-02-07 22:58:00,299,0,1,2,2018-02-07 17:19:00,5.661944444,0,winter,2018-02-07 22:49:00,2,65,2.050611791,2.433333333,2,2018-02-07 23:19:00,1,1.2335316064703932,1.0986122886681098,1.1153421577175098,0.9960861883731703,0.08838724643413756,4.98982202408313,13.777398145179355
2018-02-08 01:47:00,8.0,rat attack,2018-02-08 01:47:00,2018-02-08 01:48:00,7,1,0,2,2018-02-07 17:19:00,8.481666667,0,winter,2018-02-08 01:19:00,2,49,1.456140351,0.25,1,2018-02-08 01:49:00,1,0.22314355131420976,0.6931471805599453,0.8985911548247542,0.7962660360255243,-0.6049466091087696,0.36403508775,2.12041666675
